gbar,gobs,e_gbar,e_gobs
9.827192921491315070e-02,2.886035792452957272e-01,1.068437358974961247e-02,3.681336037494598729e-02
9.414424415306224536e-02,2.751515936440927512e-01,1.021238305822107402e-02,4.962632301367229243e-02
8.862542764886230384e-02,2.560282496365907656e-01,9.668877527930382770e-03,3.128885316255036048e-02
8.236530993106304377e-02,2.486436758198006247e-01,9.106151395624817457e-03,2.700603731464697871e-02
7.617667516542463158e-02,2.266109481690083971e-01,8.580973210183003366e-03,3.293410755940515133e-02
6.922525407843745093e-02,2.138961257378060310e-01,8.045204304393075226e-03,3.715691295203543687e-02
6.332622121497201439e-02,2.065215786886579752e-01,7.638432820391990140e-03,2.295232736487010095e-02
5.946777613443610111e-02,1.956398814976661182e-01,7.378003339339010182e-03,3.033596321227245707e-02
5.668211227730317325e-02,1.920522514895334765e-01,7.272953973855532210e-03,1.557294177085758770e-02
5.477234118063144253e-02,1.796171914827020821e-01,7.426467583430278879e-03,2.506540108271747974e-02
1.736813826244519021e-01,3.716277027362825391e-01,4.436851842808985091e-02,1.314437013412688426e-01
1.699557299067693816e-01,3.936376996297338282e-01,4.309692334773693873e-02,1.338964749961927825e-01
1.648612249557746823e-01,3.977055940691512914e-01,4.088291998248918396e-02,1.323696055239421132e-01
1.599736060878303445e-01,4.180943548562118250e-01,3.849216495210952549e-02,1.365726393570688979e-01
1.534165490640642948e-01,4.368807383353399132e-01,3.597413150228686435e-02,1.408098541484867350e-01
1.386672744985883998e-01,4.463263048257128940e-01,3.169752591601050079e-02,1.425293233812023330e-01
1.233501008076791361e-01,4.324431667717523742e-01,2.741451238222989556e-02,1.341387461111807344e-01
1.110351605940446962e-01,4.095181320209014264e-01,2.408973712730920480e-02,1.351067376248644702e-01
1.004125282016342935e-01,3.859867090686593949e-01,2.134647407550601186e-02,1.222153259509459605e-01
8.892657438373884060e-02,3.503595120356255421e-01,1.849001380270777484e-02,1.163892887341686638e-01
7.855213390167563314e-02,3.350229246157102603e-01,1.608759293550818953e-02,1.170723182040401267e-01
6.191957837299492257e-02,3.148245084550608253e-01,1.227223853197604089e-02,1.020515847171446222e-01
5.762934736246259904e-02,3.084411690219429070e-01,1.120022494368609449e-02,9.702054385154854077e-02
5.291440867625520766e-02,3.010598677683382629e-01,1.002237642118785667e-02,9.824941591765301574e-02
4.619682267646382096e-02,2.884293568999519719e-01,8.120188653235726334e-03,1.001177666034246128e-01
4.381806728086173192e-02,2.832531218270157303e-01,7.340565788888532908e-03,9.092059674433232430e-02
7.628227314663250935e-02,3.592343829654041643e-01,1.845430747716824901e-02,2.838870393245751175e-02
9.194490410516141521e-02,4.446510219778029294e-01,2.209296828680535826e-02,3.047573322329844708e-02
9.452323679201103668e-02,5.264849449039566975e-01,2.248314032428413642e-02,6.349352113741771331e-02
9.335303005048628533e-02,4.978029037172636562e-01,2.186749140230127147e-02,3.667897337361838289e-02
9.431449247747793196e-02,4.572075320506754914e-01,2.167025144100956022e-02,4.139331288517957702e-02
9.437992155925754856e-02,4.188118391770757065e-01,2.113936124102617359e-02,2.629168504019357630e-02
9.427194989937288938e-02,3.822533010189829161e-01,2.049222381196576931e-02,2.561582249033613964e-02
9.240513842587719240e-02,3.580386232631990739e-01,1.986120949164717903e-02,2.702198229935616827e-02
8.861707970781559918e-02,3.397402901318444246e-01,1.913540935684257191e-02,3.384059535358388549e-02
8.605880922130422495e-02,3.373393950343017700e-01,1.831506914589395296e-02,3.833196345625582147e-02
8.471080513802171919e-02,3.324036215335175459e-01,1.741738544181704179e-02,4.537131557174243351e-02
8.445178049523763275e-02,3.232549844313207799e-01,1.652774487665100919e-02,5.750857736210362309e-02
8.543047339843673482e-02,3.265057160838837902e-01,1.567264419413528717e-02,5.736819982447653732e-02
8.512611386187310392e-02,3.303623101574544862e-01,1.492159002969589525e-02,4.011076031443811668e-02
8.449150921479449405e-02,3.258678769206174164e-01,1.436543653334693485e-02,2.172136955133769851e-02
8.465625182053303222e-02,3.260922471702416003e-01,1.388715457241049972e-02,2.408824873513623621e-02
8.461998472312280695e-02,3.238291014651034638e-01,1.327997021235052637e-02,3.927452419685133200e-02
8.397241669010069298e-02,3.231592331143705588e-01,1.263884961055401074e-02,5.588382723688073428e-02
8.279747137911978860e-02,3.195299953376624091e-01,1.197530645408858077e-02,6.134122628795948134e-02
8.059717288432025062e-02,3.101970691289529514e-01,1.129028073506592976e-02,5.903218219540593004e-02
7.713373042530746737e-02,3.017702000286563990e-01,1.059594970084239487e-02,5.421539825472369151e-02
7.290078304072676596e-02,2.886073641631092257e-01,9.930992553791441121e-03,4.926540087376848898e-02
6.778010060052468144e-02,2.767590370518429044e-01,9.273952514390096727e-03,5.021967295325208830e-02
6.207075875525803338e-02,2.701290512892891571e-01,8.572370053507182355e-03,4.572918321068282499e-02
5.675286698311989703e-02,2.698104900096271463e-01,7.955834465708062561e-03,4.168662348904253467e-02
5.182212702722442665e-02,2.551835082722246351e-01,7.406904551805938361e-03,4.643342708139375913e-02
8.420117706531504709e-01,1.326108049119515409e+00,2.099217336594264849e-01,4.142136657836372748e-01
4.609984495491843415e-01,1.046374256932462776e+00,1.115633907125722218e-01,3.192010900211975089e-01
3.003633964825245251e-01,7.997822968066115035e-01,6.885367050677689005e-02,2.439458179547350780e-01
2.098979235240548413e-01,5.761731643344977227e-01,4.523599205760756720e-02,1.761264855067729285e-01
1.623188134879876843e-01,4.262011161962873662e-01,3.328772266606520175e-02,1.304491949549320129e-01
1.371061641076144477e-01,3.477407620195603899e-01,2.574268461307747599e-02,1.072648795077173062e-01
1.162216273752465778e-01,3.181753058487044039e-01,1.992384782293342427e-02,9.938665621688271001e-02
9.780690067591515935e-02,3.377203461025735654e-01,1.613261041159718204e-02,1.053990863119709520e-01
8.914822274593245388e-02,3.193783403840015911e-01,1.343003327491740923e-02,9.917117586363331794e-02
8.336037861937609095e-02,2.986419593421734131e-01,1.148865154264662805e-02,9.127001563544054341e-02
7.525896796644306053e-02,2.805792028350988510e-01,9.868383015409872699e-03,8.562172190458396115e-02
6.853846339090850781e-02,2.630423259873518327e-01,8.627875871513115275e-03,8.025969177711272939e-02
6.119706630244583362e-02,2.446389545019104217e-01,7.526876740894281742e-03,7.489484998152694251e-02
5.463998466976009716e-02,2.241221964327567429e-01,6.635512269161917241e-03,6.894874936145986566e-02
4.884945817463385437e-02,2.033861666828407633e-01,5.871802471641665577e-03,6.435876350076509544e-02
4.414040562569822301e-02,1.872973500418994852e-01,5.242448007334376409e-03,6.118386251167593631e-02
4.025032764292416076e-02,1.713281174861694678e-01,4.729011227323951308e-03,5.659039616940009232e-02
3.613043677289927424e-02,1.549513039293340388e-01,4.240371110232960504e-03,5.218138877917273544e-02
3.192898005345905926e-02,1.304884100335338692e-01,3.799574480166397102e-03,4.033443537261639095e-02
2.825611458059700334e-02,1.243319720620731650e-01,3.412253949296352971e-03,3.885786736676848097e-02
2.544157399923360763e-02,1.312313212977086474e-01,3.099508767105411695e-03,4.654212408207812623e-02
2.294334761340566936e-02,1.240582342488276146e-01,2.819980714531917284e-03,3.965132821006966957e-02
1.675494808082275688e-01,5.196899373509056286e-01,4.188737020205689221e-02,2.117221262778889723e-01
1.573524415661409215e-01,5.173156265954496069e-01,3.933811039153523037e-02,2.213114072154958589e-01
1.532663606050586047e-01,4.936035221106616633e-01,3.802482807479046906e-02,1.973399190453143659e-01
1.459051797342237611e-01,5.127294106530803086e-01,3.485128981409601340e-02,2.043779776486755739e-01
1.338481309042506839e-01,5.124561484319196669e-01,3.167536065762058262e-02,2.039691766154400343e-01
1.200794969545223440e-01,6.017680755074767962e-01,2.844455096795117655e-02,2.458081992094892920e-01
1.085952851771071342e-01,5.617994161091509620e-01,2.548054839308293643e-02,2.365168591169923007e-01
1.009050217865352511e-01,4.965073745678934003e-01,2.267978044686717529e-02,2.075322588686666359e-01
9.160515336014847521e-02,4.313840931005168966e-01,2.019544254008500545e-02,1.709254882982760015e-01
8.248206380845257701e-02,3.882180056965884307e-01,1.791651774431131036e-02,1.564512452288341071e-01
7.817464912019013445e-02,3.727253098681134191e-01,1.288132984643257546e-02,1.622547769582039778e-01
6.672037269024551354e-02,3.177411544163822321e-01,9.504953387504084389e-03,1.260610239248546316e-01
5.424760285790682091e-02,3.137049342171300825e-01,7.724162902284193236e-03,1.319365279564408688e-01
4.985840831683181762e-02,3.199631935899227564e-01,7.006161220574514716e-03,1.305265831006334754e-01
4.474479541967983642e-02,3.011204568463958231e-01,6.371882741243564512e-03,1.180059056247514393e-01
3.981770295697433654e-02,2.787082595166006094e-01,5.741240541087030969e-03,1.095743914187667228e-01
4.673412643256336985e+00,4.190576913991523433e+00,1.167892236836310937e+00,5.956097837310464493e-01
4.611999273239122843e+00,4.188914975893569093e+00,1.152388827492253354e+00,5.567216902272882351e-01
4.467021862077914740e+00,6.948660699220637227e+00,1.115998288619889589e+00,8.132206821110572470e-01
4.161099640271511468e+00,6.171013577432233888e+00,1.039220804540536225e+00,7.034878846034252620e-01
3.654190212737651766e+00,5.215076765909371304e+00,9.122147520848113977e-01,5.889200627872756000e-01
1.125076296980592749e+00,1.604813095371972809e+00,2.771561286935981250e-01,1.712223201236967307e-01
5.705558405875618133e-01,9.295436351694984500e-01,1.362219289498464991e-01,1.091953130495623842e-01
3.677048251905545850e-01,6.373576500809333689e-01,8.463964696203622740e-02,6.793227333519549771e-02
2.823366391330938141e-01,5.043213343169280494e-01,6.170499341952160460e-02,5.169079203148312096e-02
2.032674066358987064e-01,4.012158378321217245e-01,4.295593058944335851e-02,4.291294791866393649e-02
1.431239036075886983e-01,3.240496253518031500e-01,2.983551072720276587e-02,3.544947366005009315e-02
1.095913512397514861e-01,2.860419950839860892e-01,2.217234688926755098e-02,2.947404912228886870e-02
9.204135070291133425e-02,2.527612815135322766e-01,1.712287721836567092e-02,3.264156832323310969e-02
1.861942573516648736e+01,1.928827291941104960e+01,4.060121054289195897e+00,2.204693470237193420e+00
8.877641592418088479e+00,5.149486542405961487e+00,1.616445971432442175e+00,6.941426657418221513e-01
7.028452118272443094e+00,4.495481001703232060e+00,1.392386547740050107e+00,3.504748821123999658e-01
4.819620756433733888e+00,3.864765308457335902e+00,9.788929806800622524e-01,2.477655652515802220e-01
3.446991691332882635e+00,3.131736599571982804e+00,7.089237898812537075e-01,1.943371096231024664e-01
2.616876105600729918e+00,2.696672333428733914e+00,5.438528563812533578e-01,1.646352249975155113e-01
2.095469223423806593e+00,2.336341116461963185e+00,4.400741428269410171e-01,1.357757815201676987e-01
1.690344476787288608e+00,2.097921965369611286e+00,3.557844282619946896e-01,1.232416654282315477e-01
1.439844572823274271e+00,1.880977762132526321e+00,3.038333222707873538e-01,1.089113257921793115e-01
1.186266959472797033e+00,1.716280740868346699e+00,2.472015346774216471e-01,9.606057103123608054e-02
1.010905027952777147e+00,1.569493572241448698e+00,2.080827528158133988e-01,8.725515915539691636e-02
8.772241104638062170e-01,1.404225748754340808e+00,1.794607922088519991e-01,7.673120707686963138e-02
7.537947856910556244e-01,1.252825221125540844e+00,1.504679581682549228e-01,6.900352894292269279e-02
6.745157025393128114e-01,1.144240676270373624e+00,1.327790959298584539e-01,6.257713635593298296e-02
5.977037748383289273e-01,1.059757333572240556e+00,1.157666658697381890e-01,5.992450689673835956e-02
5.271588882878491811e-01,9.863131024226681198e-01,1.013439833057366707e-01,6.413412296781027810e-02
4.665650467087796294e-01,8.784165134208463677e-01,8.988691751931500440e-02,5.798840784744246912e-02
4.171244912840437746e-01,8.194568979911558415e-01,8.055951372936387411e-02,5.370479672597645165e-02
3.311458428150536593e-01,5.515946579327219990e-01,8.135331564036772656e-02,1.897744585458609745e-01
3.266046362006090331e-01,5.728982580042687456e-01,7.839733913329288706e-02,1.866718350388563430e-01
2.812170720951382985e-01,5.231955791806049971e-01,6.561215068039880083e-02,1.669904550841771196e-01
2.455240295783114590e-01,4.943297106443500510e-01,5.628370842781727640e-02,1.586032765555650814e-01
2.117830417244919716e-01,4.837773997329917197e-01,4.742235998532740721e-02,1.550106166262721075e-01
1.646303687834171636e-01,4.584212563537001239e-01,3.515355258404450484e-02,1.435870278051146476e-01
1.368586296412849235e-01,4.511772419203953222e-01,2.792807877215819357e-02,1.420754604672393728e-01
1.196379651516476655e-01,4.368669313638179896e-01,2.258920304114067981e-02,1.366528224937520464e-01
1.037112698695775853e-01,3.725033667828386297e-01,1.861126061410288760e-02,1.163764918562740364e-01
8.970484381160663545e-02,3.282525555902970904e-01,1.546334527426504978e-02,1.023097350211007589e-01
7.757192465414569638e-02,3.034723397675873069e-01,1.295299660539071633e-02,9.436109288711568011e-02
6.892102873203433122e-02,2.581710014589497226e-01,1.093369008118340660e-02,8.038195047176859009e-02
6.328734873475692913e-02,2.436268005228317268e-01,9.552555147448692913e-03,7.628548172881438605e-02
5.770145864567762656e-02,2.290509664676679269e-01,8.296827896482528511e-03,7.119619455139619690e-02
5.274938385100873955e-02,2.217904784159398235e-01,7.282179787421279825e-03,6.902952466142103782e-02
4.865336435544273530e-02,2.113068613994651124e-01,6.535786567735668399e-03,6.554058621184635780e-02
4.453507701600988716e-02,2.109882350918422245e-01,5.827094250203343831e-03,6.563889847904592900e-02
4.093602416415825090e-02,2.173110279700662673e-01,5.284353333737548328e-03,6.809314344139630326e-02
3.866041617081870940e-02,2.061898165386569781e-01,4.813116477505246377e-03,6.496633257644503223e-02
3.475153707006843617e-02,2.009538339898364612e-01,4.360810411052702847e-03,6.344627364312782625e-02
3.160169380681215195e-02,2.064541488284079573e-01,3.952651765747361955e-03,6.548514174404318489e-02
2.772232003365776576e-02,2.008884703956425322e-01,3.549222317064198995e-03,6.360971428792691618e-02
2.570163426759617190e-02,1.828668413148420990e-01,3.280516469090444687e-03,5.798163535052432843e-02
2.379325095906408352e-02,1.720859929763524643e-01,3.016981512617067027e-03,5.458929588598731425e-02
2.164877363205152186e-02,1.660437579288471521e-01,2.783514897929479422e-03,5.281771799942950457e-02
1.974463190106081831e-02,1.657914458348629660e-01,2.560009182593080655e-03,5.228424463363944008e-02
1.767423678714955676e-02,1.626687737917113519e-01,2.346372760018449431e-03,5.116600984631996391e-02
1.724730605643767442e-02,1.604477472227062995e-01,2.225229255382472991e-03,5.050628059361562255e-02
1.611021667833338611e-02,1.549325540151300917e-01,2.073299788035693359e-03,4.847643273906272754e-02
1.503537433248699172e-02,1.503582416458183191e-01,1.945535015776135796e-03,4.692350328299619427e-02
1.530357489883426951e-02,1.535492050720429769e-01,1.873755664649719111e-03,4.793255029618084112e-02
1.732918665024270333e-02,1.518830424304904725e-01,1.918552102893825422e-03,4.729840139695817847e-02
1.731178178475695564e-02,1.421410329595740041e-01,1.863419663329674882e-03,4.413476060234940851e-02
1.870778884644927129e-02,1.404191067760962863e-01,1.911366135994785592e-03,4.362121763205412811e-02
2.029009636078307754e-02,1.417305096680438470e-01,1.997034063024909906e-03,4.397367012319664675e-02
